Profile URL,Badge Title,Date Earned,Points
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Develop with Apps Script and AppSheet,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Get Started with Dataplex,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,"Store, Process, and Manage Data on Google Cloud - Console","Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Set Up a Google Cloud Network,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Build a Website on Google Cloud,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,App Building with AppSheet,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Get Started with Google Workspace Tools,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Get Started with Looker,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Get Started with API Gateway,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Get Started with Pub/Sub,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Get Started with Cloud Storage,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,The Basics of Google Cloud Compute,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6057e47f-f546-4161-a203-ae82b907f6c3,Level 3: Generative AI,"Oct  4, 2025 EDT",1
https://www.cloudskillsboost.google/public_profiles/f9bcfc75-c2cd-404a-b421-43cba6c3aba3,The Basics of Google Cloud Compute,"Oct  3, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/53962b00-92de-4602-bc70-a469c2884107,Get Started with Looker,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/53962b00-92de-4602-bc70-a469c2884107,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/53962b00-92de-4602-bc70-a469c2884107,Get Started with Pub/Sub,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/53962b00-92de-4602-bc70-a469c2884107,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/53962b00-92de-4602-bc70-a469c2884107,Level 3: Generative AI,"Oct  5, 2025 EDT",1
https://www.cloudskillsboost.google/public_profiles/1d4ffe7d-5cbf-4b2b-8a7e-3597cdb69727,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2103030b-fef6-4e5d-b202-564e50132a4c,Get Started with Dataplex,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2103030b-fef6-4e5d-b202-564e50132a4c,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2103030b-fef6-4e5d-b202-564e50132a4c,Get Started with Pub/Sub,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2103030b-fef6-4e5d-b202-564e50132a4c,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2103030b-fef6-4e5d-b202-564e50132a4c,Get Started with Cloud Storage,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/dc5d937a-a5ba-4701-ad27-4e96e2a2be7a,The Basics of Google Cloud Compute,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2e536c97-251e-4e0b-be1b-a42856855a03,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2e536c97-251e-4e0b-be1b-a42856855a03,Get Started with Pub/Sub,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2e536c97-251e-4e0b-be1b-a42856855a03,Get Started with Cloud Storage,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/2e536c97-251e-4e0b-be1b-a42856855a03,The Basics of Google Cloud Compute,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/74d9fd84-3dd1-4176-a5a8-4eac2707d58b,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/74d9fd84-3dd1-4176-a5a8-4eac2707d58b,Get Started with Cloud Storage,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c9547a2-99fc-459f-bf71-33dea1d1e600,Analyze Speech and Language with Google APIs,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c9547a2-99fc-459f-bf71-33dea1d1e600,App Engine: 3 Ways,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c9547a2-99fc-459f-bf71-33dea1d1e600,Build a Website on Google Cloud,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c9547a2-99fc-459f-bf71-33dea1d1e600,Set Up a Google Cloud Network,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c9547a2-99fc-459f-bf71-33dea1d1e600,"Store, Process, and Manage Data on Google Cloud - Console","Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c9547a2-99fc-459f-bf71-33dea1d1e600,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c9547a2-99fc-459f-bf71-33dea1d1e600,Get Started with Cloud Storage,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/7c830170-120c-4ec1-a15e-d121fdb1c636,Get Started with Cloud Storage,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/7c830170-120c-4ec1-a15e-d121fdb1c636,Get Started with Dataplex,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/7c830170-120c-4ec1-a15e-d121fdb1c636,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/7c830170-120c-4ec1-a15e-d121fdb1c636,Get Started with Pub/Sub,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Develop Gen AI Apps with Gemini and Streamlit,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Get Started with Dataplex,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Prompt Design in Vertex AI,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Analyze Speech and Language with Google APIs,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Monitoring in Google Cloud,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Cloud Speech API: 3 Ways,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,App Engine: 3 Ways,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Cloud Run Functions: 3 Ways,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,"Store, Process, and Manage Data on Google Cloud - Console","Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Set Up a Google Cloud Network,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Develop with Apps Script and AppSheet,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Build a Website on Google Cloud,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,App Building with AppSheet,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Get Started with Google Workspace Tools,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Get Started with Looker,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Get Started with API Gateway,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Get Started with Pub/Sub,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Get Started with Cloud Storage,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,The Basics of Google Cloud Compute,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/94bee8b6-66a8-415a-a4ba-be60b0ed9202,Level 3: Generative AI,"Oct  5, 2025 EDT",1
https://www.cloudskillsboost.google/public_profiles/28f60ee0-94bf-480b-a222-5247e6282989,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/28f60ee0-94bf-480b-a222-5247e6282989,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/28f60ee0-94bf-480b-a222-5247e6282989,Get Started with Pub/Sub,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/28f60ee0-94bf-480b-a222-5247e6282989,Get Started with Cloud Storage,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/e1fca444-52b7-4128-8660-b7f8b95bbb22,Get Started with Looker,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/e1fca444-52b7-4128-8660-b7f8b95bbb22,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/e1fca444-52b7-4128-8660-b7f8b95bbb22,Get Started with Pub/Sub,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/a88d9058-ac85-4b52-b1e0-60df6360a537,Get Started with Looker,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/a88d9058-ac85-4b52-b1e0-60df6360a537,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/a88d9058-ac85-4b52-b1e0-60df6360a537,Get Started with Pub/Sub,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/a88d9058-ac85-4b52-b1e0-60df6360a537,Get Started with Cloud Storage,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/a88d9058-ac85-4b52-b1e0-60df6360a537,The Basics of Google Cloud Compute,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/71fd810e-2fdb-4e79-ae15-94a331110094,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/4e5d5373-cb8b-4922-9613-c04890f82aba,Get Started with Cloud Storage,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/4e5d5373-cb8b-4922-9613-c04890f82aba,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6d870411-0216-48b0-9a92-ca1fb8abf926,Explore Generative AI with the Gemini API in Vertex AI,"Aug 15, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6d870411-0216-48b0-9a92-ca1fb8abf926,Inspect Rich Documents with Gemini Multimodality and Multimodal RAG,"Aug 15, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6d870411-0216-48b0-9a92-ca1fb8abf926,Develop Gen AI Apps with Gemini and Streamlit,"Jul 29, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/5e4f55a2-d596-4169-a5bf-0c6a9585948e,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/1b8b51a6-a756-4637-b84b-d9fd0101c7be,Get Started with Cloud Storage,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/1b8b51a6-a756-4637-b84b-d9fd0101c7be,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/dfc67f6c-70ef-46b1-beb3-21c3dc0b7f4f,Get Started with Cloud Storage,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/dfc67f6c-70ef-46b1-beb3-21c3dc0b7f4f,Monitoring in Google Cloud,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/dfc67f6c-70ef-46b1-beb3-21c3dc0b7f4f,Get Started with Dataplex,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/dfc67f6c-70ef-46b1-beb3-21c3dc0b7f4f,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/dfc67f6c-70ef-46b1-beb3-21c3dc0b7f4f,Get Started with Pub/Sub,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/279e233c-d3d8-4890-a6fa-8fd43bdc57f4,Get Started with Dataplex,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/279e233c-d3d8-4890-a6fa-8fd43bdc57f4,Monitoring in Google Cloud,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/279e233c-d3d8-4890-a6fa-8fd43bdc57f4,Get Started with API Gateway,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/279e233c-d3d8-4890-a6fa-8fd43bdc57f4,Get Started with Pub/Sub,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/279e233c-d3d8-4890-a6fa-8fd43bdc57f4,The Basics of Google Cloud Compute,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/279e233c-d3d8-4890-a6fa-8fd43bdc57f4,Get Started with Cloud Storage,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c61e0a8-a126-418e-aa46-f949b174dc95,Get Started with Looker,"Oct  5, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c61e0a8-a126-418e-aa46-f949b174dc95,Get Started with API Gateway,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c61e0a8-a126-418e-aa46-f949b174dc95,Get Started with Pub/Sub,"Oct  4, 2025 EDT",0.5
https://www.cloudskillsboost.google/public_profiles/6c61e0a8-a126-418e-aa46-f949b174dc95,Get Started with Cloud Storage,"Oct  4, 2025 EDT",0.5
